cnn_key,midblock_rows,midblock_measure_types,midblock_n_measure_types,midblock_units_total,midblock_first_install_dt,midblock_last_install_dt,midblock_complete_rows,midblock_has_complete,midblock_statuses,midblock_neighborhoods,latest_pci_score,latest_pci_change_dt,latest_functional_class,has_latest_pci,midblock_age_days_as_of_latest_pci
10291000,1,['7-Lump Speed Cushion'],1,1.0,2026-04-01,2026-04-01,1,True,['Complete'],['Parnassus Heights'],67.0,2025-09-28 09:13:01,Arterial,True,-185.0
10298000,2,"['Speed Bump', 'Speed Hump']",2,2.0,2024-10-01,2024-10-01,1,True,"['Complete', 'Obsolete']",['Visitacion Valley'],75.0,2025-09-23 09:13:02,Residential,True,357.0
10307000,1,['5-Lump Speed Cushion'],1,1.0,2021-02-01,2021-02-01,1,True,['Complete'],['Bayview District'],83.0,2025-09-22 09:13:02,Arterial,True,1694.0
10308000,1,['5-Lump Speed Cushion'],1,1.0,2021-02-01,2021-02-01,1,True,['Complete'],['Bayview District'],74.0,2025-09-22 09:13:02,Arterial,True,1694.0
10310000,1,['5-Lump Speed Cushion'],1,1.0,2021-02-01,2021-02-01,1,True,['Complete'],['Bayview District'],73.0,2025-09-22 09:13:02,Arterial,True,1694.0
10335000,1,['5-Lump Speed Cushion'],1,2.0,2021-02-01,2021-02-01,1,True,['Complete'],['Potrero Hill'],91.0,2024-09-01 07:47:28,Collector,True,1308.0
10336000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Potrero Hill'],91.0,2024-09-01 07:47:28,Collector,True,
10341000,2,['5-Lump Speed Cushion'],1,2.0,,,0,False,"['Pending construction', 'Pending design review and approval']","['Bernal Heights', 'Golden Gate Heights']",91.0,2025-09-15 08:47:35,Residential,True,
10342000,1,['3-Lump Speed Cushion'],1,2.0,2022-04-01,2022-04-01,1,True,['Complete'],['Bernal Heights'],89.0,2025-09-15 08:47:35,Residential,True,1263.0
10383000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Excelsior'],93.0,2025-09-15 08:47:36,Residential,True,
10516000,1,['5-Lump Speed Cushion'],1,1.0,2019-06-01,2019-06-01,1,True,['Complete'],['Oceanview'],82.0,2025-09-15 08:47:38,Collector,True,2298.0
10520000,1,['5-Lump Speed Cushion'],1,2.0,2026-01-01,2026-01-01,1,True,['Complete'],['Ingleside'],74.0,2025-09-15 08:47:38,Collector,True,-108.0
10521000,1,['5-Lump Speed Cushion'],1,2.0,2022-04-01,2022-04-01,1,True,['Complete'],['Ingleside'],78.0,2025-09-15 08:47:38,Collector,True,1263.0
10527000,1,['3-Lump Speed Cushion'],1,1.0,2026-01-01,2026-01-01,1,True,['Complete'],['Westwood Park'],83.0,2025-09-05 09:13:03,Collector,True,-118.0
10530000,1,['Speed Hump'],1,1.0,2005-02-01,2005-02-01,1,True,['Complete'],['Westwood Park'],67.0,2025-09-05 09:13:03,Collector,True,7521.0
10532000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Westwood Highlands'],38.0,2025-09-18 09:13:03,Collector,True,
10533000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Westwood Highlands'],33.0,2025-09-18 09:13:03,Collector,True,
10590000,1,['Speed Hump'],1,2.0,2023-09-01,2023-09-01,1,True,['Complete'],['Castro'],61.0,2025-09-18 09:13:04,Residential,True,748.0
10596000,1,['3-Lump Speed Cushion'],1,1.0,2022-03-01,2022-03-01,1,True,['Complete'],['Crocker Amazon'],73.0,2025-09-15 08:47:39,Residential,True,1294.0
10597000,1,['Speed Hump'],1,1.0,2022-03-01,2022-03-01,1,True,['Complete'],['Crocker Amazon'],87.0,2025-09-15 08:47:39,Residential,True,1294.0
10617201,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Forest Hills Extension'],49.0,2025-09-01 09:13:04,Arterial,True,
10650000,1,['5-Lump Speed Cushion'],1,1.0,2020-08-01,2020-08-01,1,True,['Complete'],['Lower Pacfic Heights'],63.0,2025-08-17 08:22:38,Collector,True,1842.0
10669101,1,['Traffic Island'],1,1.0,,,1,True,['Complete'],['Inner Mission'],84.0,2025-09-25 09:13:06,Arterial,True,
10669201,1,['Traffic Island'],1,1.0,,,1,True,['Complete'],['Inner Mission'],76.0,2025-09-15 08:47:40,Arterial,True,
10729000,1,['5-Lump Speed Cushion'],1,2.0,,,0,False,['Pending construction'],['Excelsior'],88.0,2025-09-15 08:47:40,Residential,True,
10736000,1,['3-Lump Speed Cushion'],1,1.0,2019-06-01,2019-06-01,1,True,['Complete'],['Crocker Amazon'],91.0,2025-09-15 08:47:41,Residential,True,2298.0
10738000,1,['Speed Hump'],1,1.0,2019-06-01,2019-06-01,1,True,['Complete'],['Crocker Amazon'],87.0,2025-09-15 08:47:41,Residential,True,2298.0
10741001,1,['Speed Hump'],1,1.0,2008-05-01,2008-05-01,1,True,['Complete'],['Bernal Heights North'],74.0,2025-09-15 08:48:08,Residential,True,6346.0
10741002,1,['Speed Hump'],1,1.0,2008-05-01,2008-05-01,1,True,['Complete'],['Bernal Heights North'],70.0,2025-09-15 08:48:08,Residential,True,6346.0
10743000,1,['Speed Hump'],1,1.0,2004-12-01,2004-12-01,1,True,['Complete'],['Bernal Heights North'],32.0,2025-09-15 08:47:41,Residential,True,7593.0
10744000,1,['Speed Hump'],1,1.0,2004-12-01,2004-12-01,1,True,['Complete'],['Bernal Heights North'],57.0,2025-09-15 08:47:41,Residential,True,7593.0
10750000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bernal Heights'],55.0,2025-09-15 08:47:41,Residential,True,
10784000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bernal Heights'],81.0,2025-09-15 08:47:42,Residential,True,
10786000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bernal Heights'],73.0,2025-09-15 08:47:42,Residential,True,
10792000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Eureka Valley - Dolores Height'],60.0,2025-09-18 09:13:06,Residential,True,
10800000,2,[],0,,,,0,False,['Pending data collection and evaluation'],['Bernal Heights'],40.0,2025-09-15 08:47:43,Residential,True,
10811000,2,['Speed Hump'],1,4.0,2014-01-01,2022-12-01,1,True,"['Complete', 'Obsolete']","['Bayview District', 'Hunters Point']",83.0,2025-09-22 09:13:06,Residential,True,4282.0
10812000,1,['Speed Hump'],1,2.0,2021-03-01,2021-03-01,1,True,['Complete'],['Bayview District'],78.0,2025-09-22 09:13:06,Residential,True,1666.0
10813000,1,['Speed Hump'],1,2.0,2014-01-01,2014-01-01,1,True,['Complete'],['Bayview District'],76.0,2025-09-22 09:13:06,Residential,True,4282.0
10814000,2,"['Speed Hump', 'Traffic Island']",2,3.0,2008-04-01,2022-12-01,2,True,['Complete'],['Bayview District'],84.0,2025-09-22 09:13:06,Residential,True,6383.0
10815000,2,['3-Lump Speed Cushion'],1,2.0,2026-03-01,2026-03-01,1,True,"['Complete', 'Pending data collection and evaluation']",['Bayview District'],81.0,2025-09-22 09:13:06,Residential,True,-160.0
10816101,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Bayview District'],79.0,2025-09-22 09:13:06,Residential,True,
10896000,1,['3-Lump Speed Cushion'],1,2.0,2026-02-01,2026-02-01,1,True,['Complete'],['Ingleside'],87.0,2025-09-15 08:47:43,Residential,True,-139.0
10909000,1,['3-Lump Speed Cushion'],1,1.0,,,0,False,['Pending construction'],['Fairmount'],100.0,2025-09-23 12:39:50,Residential,True,
10910000,1,['Speed Table'],1,1.0,,,0,False,['Pending construction'],['Fairmount'],100.0,2025-09-23 12:39:50,Residential,True,
10911000,1,['Speed Table'],1,1.0,,,0,False,['Pending construction'],['Fairmount'],100.0,2025-09-23 12:39:50,Residential,True,
10913000,1,[],0,,,,0,False,['Pending design review and approval'],['Fairmount'],71.0,2025-09-17 09:13:08,Residential,True,
10914000,1,[],0,,,,0,False,['Pending design review and approval'],['Fairmount'],80.0,2025-09-17 09:13:08,Residential,True,
10915000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Ingleside Heights'],41.0,2025-09-15 08:47:43,Collector,True,
10916000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Ingleside Heights'],45.0,2025-09-15 08:47:43,Collector,True,
10917000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Ingleside Heights'],25.0,2025-09-15 08:47:43,Collector,True,
10918000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Ingleside Heights'],44.0,2025-09-15 08:47:44,Collector,True,
10919000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Ingleside Heights'],44.0,2025-09-15 08:47:44,Collector,True,
10920000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Ingleside Heights'],24.0,2025-09-15 08:47:44,Collector,True,
10921000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Ingleside Heights'],42.0,2025-09-15 08:47:44,Collector,True,
10922000,1,['Edgeline'],1,0.0,,,1,True,['Complete'],['Ingleside Heights'],31.0,2025-09-15 08:47:44,Collector,True,
10945000,1,['5-Lump Speed Cushion'],1,2.0,,,1,True,['Complete'],['Visitacion Valley'],77.0,2025-09-23 09:13:09,Residential,True,
10946000,1,['Speed Table'],1,2.0,2026-04-01,2026-04-01,1,True,['Complete'],['Visitacion Valley'],80.0,2025-09-23 09:13:09,Residential,True,-190.0
10947000,1,['Speed Table'],1,2.0,2026-04-01,2026-04-01,1,True,['Complete'],['Visitacion Valley'],100.0,2024-12-03 07:21:02,Residential,True,-484.0
10970101,1,['Speed Bump'],1,0.0,,,1,True,['Complete'],['Hunters Point'],85.0,2025-10-06 09:13:09,Residential,True,
10970201,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Hunters Point'],85.0,2025-10-06 09:13:09,Residential,True,
10974000,1,['Speed Hump'],1,2.0,2014-01-01,2014-01-01,1,True,['Complete'],['Bayview District'],84.0,2025-09-22 09:13:09,Residential,True,4282.0
10975000,1,['5-Lump Speed Cushion'],1,2.0,2022-04-01,2022-04-01,1,True,['Complete'],['Bayview District'],79.0,2025-09-22 09:13:09,Residential,True,1270.0
10976000,1,['5-Lump Speed Cushion'],1,2.0,2014-01-01,2014-01-01,1,True,['Complete'],['Bayview District'],59.0,2025-09-22 09:13:10,Residential,True,4282.0
10977000,1,['Traffic Island'],1,0.0,2008-04-01,2008-04-01,1,True,['Complete'],['Bayview District'],90.0,2025-09-22 09:13:10,Residential,True,6383.0
10979000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Bayview District'],65.0,2025-09-22 09:13:10,Residential,True,
11000000,1,['5-Lump Speed Cushion'],1,1.0,2023-08-01,2023-08-01,1,True,['Complete'],['Potrero Hill'],66.0,2025-09-25 09:13:10,Collector,True,786.0
11002000,1,['3-Lump Speed Cushion'],1,1.0,2020-07-01,2020-07-01,1,True,['Complete'],['Potrero Hill'],73.0,2025-09-30 09:13:10,Collector,True,1917.0
11011002,1,['3-Lump Speed Cushion'],1,3.0,,,0,False,['Pending construction'],['Holly Park'],100.0,2025-09-23 14:49:14,Residential,True,
11013000,1,['Speed Hump'],1,1.0,2008-06-01,2008-06-01,1,True,['Complete'],['Bernal Heights South'],80.0,2025-09-15 08:47:45,Residential,True,6315.0
11014000,1,['Speed Hump'],1,1.0,2008-06-01,2008-06-01,1,True,['Complete'],['Bernal Heights South'],69.0,2025-09-15 08:47:45,Residential,True,6315.0
11027000,1,['3-Lump Speed Cushion'],1,1.0,2026-01-01,2026-01-01,1,True,['Complete'],['Sunnyside'],75.0,2025-09-14 09:13:10,Residential,True,-109.0
11028000,1,['3-Lump Speed Cushion'],1,1.0,2026-01-01,2026-01-01,1,True,['Complete'],['Sunnyside'],80.0,2025-09-14 09:13:10,Residential,True,-109.0
11047000,1,['Traffic Island'],1,2.0,,,1,True,['Complete'],['Golden Gate Heights'],67.0,2025-09-05 09:13:11,Residential,True,
11111000,1,['3-Lump Speed Cushion'],1,1.0,2023-09-01,2023-09-01,1,True,['Complete'],['Golden Gate Heights'],65.0,2008-10-29 13:59:26,,True,-5420.0
11116000,1,['Speed Hump'],1,1.0,2019-06-01,2019-06-01,1,True,['Complete'],['Crocker Amazon'],72.0,2025-09-15 08:47:45,Residential,True,2298.0
11120000,1,['3-Lump Speed Cushion'],1,1.0,2023-09-01,2023-09-01,1,True,['Complete'],['Crocker Amazon'],57.0,2025-09-15 08:47:45,Residential,True,745.0
11121000,1,['Traffic Island'],1,1.0,,,1,True,['Complete'],['Crocker Amazon'],76.0,2025-09-15 08:47:45,Residential,True,
11134000,1,['Speed Hump'],1,2.0,2022-03-01,2022-03-01,1,True,['Complete'],['Cayuga'],89.0,2025-09-15 08:47:46,Residential,True,1294.0
11142000,1,['5-Lump Speed Cushion'],1,2.0,2019-01-01,2019-01-01,1,True,['Complete'],['Corona Heights'],87.0,2025-10-06 09:13:13,Collector,True,2470.0
11143000,1,['5-Lump Speed Cushion'],1,1.0,2021-04-01,2021-04-01,1,True,['Complete'],['Corona Heights'],84.0,2025-10-06 09:13:13,Collector,True,1649.0
11144002,1,['5-Lump Speed Cushion'],1,1.0,2021-04-01,2021-04-01,1,True,['Complete'],['Buena Vista'],80.0,2025-09-28 09:13:43,Collector,True,1641.0
11146101,1,['Traffic Island'],1,0.0,,,1,True,['Complete'],['Corona Heights'],56.0,2025-09-28 09:13:13,Collector,True,
11146201,1,['Traffic Island'],1,0.0,,,1,True,['Complete'],['Parnassus - Ashbury Heights'],61.0,2025-09-30 09:13:13,Collector,True,
11147101,1,['Edgeline'],1,1.0,2014-01-01,2014-01-01,1,True,['Complete'],['Corona Heights'],68.0,2025-09-28 09:13:13,Collector,True,4288.0
11147201,1,['Edgeline'],1,1.0,2014-01-01,2014-01-01,1,True,['Complete'],['Parnassus - Ashbury Heights'],49.0,2025-09-30 09:13:13,Collector,True,4290.0
11148201,1,['Edgeline'],1,1.0,2014-01-01,2014-01-01,1,True,['Complete'],['Parnassus - Ashbury Heights'],60.0,2025-09-30 09:13:13,Collector,True,4290.0
11166000,1,['Speed Hump'],1,1.0,2005-10-01,2005-10-01,1,True,['Complete'],['Lone Mountain'],75.0,2025-07-25 08:22:40,Residential,True,7237.0
11167000,1,['Speed Hump'],1,1.0,2005-10-01,2005-10-01,1,True,['Complete'],['Lone Mountain'],64.0,2025-07-25 08:22:40,Residential,True,7237.0
11174000,1,['One-Way Conversion'],1,1.0,2016-04-01,2016-04-01,1,True,['Complete'],['Mission Terrace'],61.0,2008-10-29 13:59:26,,True,-2711.0
11175001,1,['Speed Hump'],1,1.0,2017-10-01,2017-10-01,1,True,['Complete'],"[""St. Mary's Park""]",50.0,2008-10-29 13:59:26,,True,-3259.0
11175002,1,['Speed Hump'],1,1.0,2017-10-01,2017-10-01,1,True,['Complete'],"[""St. Mary's Park""]",50.0,2008-10-29 13:59:26,,True,-3259.0
11186000,1,['Chicane'],1,0.0,,,1,True,['Complete'],['South of Market'],93.0,2025-07-23 14:44:00,Residential,True,
11189000,1,['3-Lump Speed Cushion'],1,1.0,2022-02-01,2022-02-01,1,True,['Complete'],['Excelsior'],90.0,2025-09-15 08:47:46,Residential,True,1322.0
11192000,1,['Speed Hump'],1,1.0,2019-08-01,2019-08-01,1,True,['Complete'],['Excelsior'],93.0,2025-09-15 08:47:46,Residential,True,2237.0
11197000,1,['5-Lump Speed Cushion'],1,1.0,2022-03-01,2022-03-01,1,True,['Complete'],['Excelsior'],90.0,2025-09-15 08:47:46,Residential,True,1294.0
11268000,1,['Speed Bump'],1,0.0,,,1,True,['Complete'],['Presidio Heights'],90.0,2025-09-15 08:47:48,Residential,True,
11271000,1,['3-Lump Speed Cushion'],1,2.0,2016-02-01,2016-02-01,1,True,['Complete'],['Presidio Heights'],79.0,2025-09-15 08:47:48,Residential,True,3514.0
11277000,1,['Speed Table'],1,3.0,2023-06-01,2023-06-01,1,True,['Complete'],['Oceanview'],65.0,2025-09-15 08:47:48,Residential,True,837.0
11278000,1,['3-Lump Speed Cushion'],1,3.0,,,0,False,['Pending construction'],['Oceanview'],92.0,2025-09-15 08:47:48,Residential,True,
11312000,1,['3-Lump Speed Cushion'],1,1.0,2017-10-01,2017-10-01,1,True,['Complete'],"[""St. Mary's Park""]",66.0,2025-09-17 09:13:14,Residential,True,2908.0
11314000,1,['3-Lump Speed Cushion'],1,1.0,2017-10-01,2017-10-01,1,True,['Complete'],"[""St. Mary's Park""]",85.0,2025-09-17 09:13:14,Residential,True,2908.0
11331000,1,['Speed Hump'],1,1.0,2022-05-01,2022-05-01,1,True,['Complete'],['St. Francis Wood'],78.0,2025-09-17 09:13:14,Residential,True,1235.0
11332000,1,['Speed Hump'],1,1.0,2022-05-01,2022-05-01,1,True,['Complete'],['St. Francis Wood'],41.0,2025-09-17 09:13:14,Residential,True,1235.0
11341000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Saint Francis Wood'],82.0,2025-09-17 09:13:15,Residential,True,
11342000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Saint Francis Wood'],81.0,2025-09-17 09:13:15,Residential,True,
11345000,1,['Speed Table'],1,2.0,2026-01-01,2026-01-01,1,True,['Complete'],['Balboa Terrace'],84.0,2025-09-17 09:13:15,Residential,True,-106.0
11404000,1,['3-Lump Speed Cushion'],1,2.0,2023-11-01,2023-11-01,1,True,['Complete'],['Mission District'],68.0,2025-09-15 08:47:50,Residential,True,684.0
11405000,1,['Speed Hump'],1,2.0,2021-04-01,2021-04-01,1,True,['Complete'],['Mission District'],77.0,2025-09-15 08:47:50,Residential,True,1628.0
11406000,2,"['Speed Bump', 'Speed Table']",2,2.0,2025-12-01,2025-12-01,1,True,"['Complete', 'Obsolete']","['Inner Mission', 'Mission District']",66.0,2025-09-15 08:47:50,Residential,True,-77.0
11412000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Saint Francis Wood'],76.0,2025-09-17 09:13:16,Residential,True,
11413000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Saint Francis Wood'],76.0,2025-09-17 09:13:16,Residential,True,
11414000,1,['Speed Hump'],1,1.0,2016-03-01,2016-03-01,1,True,['Complete'],['Balboa Terrace'],82.0,2025-09-17 09:13:16,Residential,True,3487.0
11415000,1,['Speed Hump'],1,2.0,2016-03-01,2016-03-01,1,True,['Complete'],['Balboa Terrace'],80.0,2025-09-17 09:13:16,Residential,True,3487.0
11431000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Mission District'],77.0,2025-09-25 09:13:16,Residential,True,
11432000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Mission District'],65.0,2025-09-25 09:13:17,Residential,True,
11478000,1,['Speed Hump'],1,1.0,2020-01-01,2020-01-01,1,True,['Complete'],['Mission Terrace'],73.0,2025-09-15 08:47:53,Residential,True,2084.0
11486000,1,['Speed Hump'],1,2.0,2021-02-01,2021-02-01,1,True,['Complete'],['Balboa Terrace'],92.0,2025-09-23 16:43:56,Residential,True,1695.0
11500000,1,['Speed Hump'],1,0.0,,,1,True,['Complete'],['Saint Francis Wood'],69.0,2025-09-18 09:13:18,Residential,True,
11501000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Saint Francis Wood'],45.0,2025-09-18 09:13:18,Residential,True,
11502000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Sherwood Forest'],35.0,2025-09-18 09:13:18,Residential,True,
11507000,1,[],0,,,,0,False,['Pending design review and approval'],['Duboce Triangle'],100.0,2024-03-04 15:29:18,Residential,True,
11512000,1,['3-Lump Speed Cushion'],1,2.0,2024-06-01,2024-06-01,1,True,['Complete'],['Castro'],100.0,2024-03-04 15:29:18,Residential,True,-89.0
11541000,1,['Speed Hump'],1,2.0,,,1,True,['Complete'],['Fairmount'],74.0,2025-09-17 09:13:19,Residential,True,
11563000,1,['Speed Hump'],1,1.0,2008-12-01,2008-12-01,1,True,['Complete'],['Saint Francis Wood'],57.0,2025-09-17 09:13:19,Residential,True,6134.0
11564000,1,['Speed Hump'],1,1.0,2008-12-01,2008-12-01,1,True,['Complete'],['Saint Francis Wood'],62.0,2025-09-17 09:13:19,Residential,True,6134.0
11566000,1,['Speed Hump'],1,2.0,2021-02-01,2021-02-01,1,True,['Complete'],['Balboa Terrace'],56.0,2025-09-17 09:13:19,Residential,True,1689.0
11568000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Saint Francis Wood'],53.0,2025-09-17 09:13:19,Arterial,True,
11569000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Saint Francis Wood'],50.0,2025-09-17 09:13:19,Arterial,True,
11571000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Saint Francis Wood'],54.0,2025-09-17 09:13:19,Arterial,True,
11572000,1,['5-Lump Speed Cushion'],1,1.0,2008-02-01,2008-02-01,1,True,['Complete'],['Saint Francis Wood'],51.0,2025-09-17 09:13:19,Arterial,True,6438.0
11574000,1,['3-Lump Speed Cushion'],1,2.0,2023-07-01,2023-07-01,1,True,['Complete'],['Silver Terrace'],71.0,2025-09-29 09:13:19,Residential,True,821.0
11575000,1,['3-Lump Speed Cushion'],1,1.0,2025-12-01,2025-12-01,1,True,['Complete'],['Holly Park'],58.0,2025-09-15 08:47:53,Residential,True,-77.0
11576000,1,['3-Lump Speed Cushion'],1,1.0,2025-12-01,2025-12-01,1,True,['Complete'],['Holly Park'],99.0,2025-09-23 16:43:56,Residential,True,-69.0
11577000,1,['3-Lump Speed Cushion'],1,1.0,2025-12-01,2025-12-01,1,True,['Complete'],['Holly Park'],75.0,2025-09-15 08:47:53,Residential,True,-77.0
11589000,1,['3-Lump Speed Cushion'],1,1.0,2022-02-01,2022-02-01,1,True,['Complete'],['Mission Terrace'],77.0,2025-09-15 08:47:53,Residential,True,1322.0
11592000,1,['3-Lump Speed Cushion'],1,2.0,2018-05-01,2018-05-01,1,True,['Complete'],['Mission Terrace'],91.0,2025-09-15 08:47:53,Residential,True,2694.0
11593000,1,['3-Lump Speed Cushion'],1,2.0,2018-05-01,2018-05-01,1,True,['Complete'],['Mission Terrace'],90.0,2025-09-15 08:47:53,Residential,True,2694.0
11597000,1,['Speed Hump'],1,1.0,2022-02-01,2022-02-01,1,True,['Complete'],['Mission Terrace'],68.0,2025-09-15 08:47:53,Residential,True,1322.0
11599000,1,['3-Lump Speed Cushion'],1,1.0,2023-08-01,2023-08-01,1,True,['Complete'],['Mission Terrace'],86.0,2025-09-15 08:47:53,Residential,True,776.0
11609000,1,['Speed Hump'],1,1.0,2022-03-01,2022-03-01,1,True,['Complete'],['Golden Gate Heights'],79.0,2025-09-05 09:13:20,Residential,True,1284.0
11614000,1,['Speed Hump'],1,2.0,2023-12-01,2023-12-01,1,True,['Complete'],['Parkside'],73.0,2025-09-02 09:13:20,Residential,True,641.0
11650000,1,['Speed Cushion'],1,1.0,,,0,False,[],['Merced Heights'],100.0,2025-12-10 09:17:18,Residential,True,
11667000,1,['3-Lump Speed Cushion'],1,2.0,2026-03-01,2026-03-01,1,True,['Complete'],['Visitacion Valley'],87.0,2025-09-30 09:13:21,Residential,True,-152.0
11669000,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Visitacion Valley'],90.0,2025-09-04 16:20:04,Residential,True,
11675000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Visitacion Valley'],67.0,2025-09-30 09:13:21,Residential,True,
11677000,1,['Speed Hump'],1,1.0,2014-01-01,2014-01-01,1,True,['Complete'],['Silver Terrace'],84.0,2025-09-04 16:20:04,Residential,True,4264.0
11678000,1,[],0,,,,0,False,['Pending design review and approval'],['Silver Terrace'],87.0,2025-09-04 16:20:04,Residential,True,
11679000,1,[],0,,,,0,False,[],['Bayview'],87.0,2025-09-04 16:20:04,Residential,True,
11681000,1,['3-Lump Speed Cushion'],1,1.0,2020-10-01,2020-10-01,1,True,['Complete'],['Duboce Triangle'],83.0,2025-10-06 09:13:21,Residential,True,1831.0
11682000,1,['3-Lump Speed Cushion'],1,1.0,2020-10-01,2020-10-01,1,True,['Complete'],['Duboce Triangle'],84.0,2025-10-06 09:13:21,Residential,True,1831.0
11696000,1,['Speed Hump'],1,1.0,2021-12-01,2021-12-01,1,True,['Complete'],['Western Addition'],36.0,2025-07-10 08:22:44,Residential,True,1317.0
11697000,1,['Speed Hump'],1,1.0,,,0,False,['Pending construction'],['Western Addition'],85.0,2025-07-10 08:22:44,Residential,True,
11731000,1,['Raised Crosswalk'],1,1.0,,,1,True,['Complete'],['Outer Richmond'],71.0,2025-08-17 08:22:44,Residential,True,
11756000,1,[],0,,,,0,False,['Pending design review and approval'],['Cayuga'],69.0,2025-09-15 08:47:55,Residential,True,
11761000,1,['Speed Hump'],1,2.0,2020-01-01,2020-01-01,1,True,['Complete'],['Cayuga'],49.0,2025-09-15 08:47:55,Residential,True,2084.0
11762000,1,['Speed Hump'],1,1.0,2023-08-01,2023-08-01,1,True,['Complete'],['Cayuga'],86.0,2025-09-15 08:47:55,Residential,True,776.0
11779000,1,['Speed Table'],1,1.0,,,0,False,['Pending construction'],['Western Addition'],84.0,2025-07-10 08:22:44,Residential,True,
11783000,1,['5-Lump Speed Cushion'],1,2.0,2015-07-01,2015-07-01,1,True,['Complete'],['Bayview District'],95.0,2025-09-22 09:13:22,Residential,True,3736.0
11784000,1,['3-Lump Speed Cushion'],1,2.0,2026-03-01,2026-03-01,1,True,['Complete'],['Bayview District'],87.0,2025-09-22 09:13:22,Residential,True,-160.0
11785000,1,['5-Lump Speed Cushion'],1,2.0,2015-07-01,2015-07-01,1,True,['Complete'],['Bayview District'],93.0,2025-09-22 09:13:22,Residential,True,3736.0
11786000,1,[],0,,,,0,False,['Pending design review and approval'],['Bayview District'],77.0,2025-09-22 09:13:22,Residential,True,
11793000,1,['Speed Hump'],1,1.0,2021-01-01,2021-01-01,1,True,['Complete'],['Tenderloin'],67.0,2025-07-17 08:22:44,Residential,True,1658.0
11795000,1,['3-Lump Speed Cushion'],1,2.0,2023-09-01,2023-09-01,1,True,['Complete'],['Mission Dolores'],67.0,2025-09-21 09:13:22,Residential,True,751.0
11802000,1,['Speed Hump'],1,1.0,2017-08-01,2017-08-01,1,True,['Complete'],['South of Market'],82.0,2025-07-29 08:22:44,Residential,True,2919.0
11803000,1,['Speed Hump'],1,1.0,2015-07-01,2015-07-01,1,True,['Complete'],['South of Market'],85.0,2025-08-01 08:22:44,Residential,True,3684.0
11804000,1,['Speed Hump'],1,1.0,2015-07-01,2015-07-01,1,True,['Complete'],['South of Market'],80.0,2025-08-01 08:22:44,Residential,True,3684.0
11807000,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Merced Heights'],85.0,2025-09-15 08:47:56,Residential,True,
11811000,1,['Speed Hump'],1,1.0,2019-08-01,2019-08-01,1,True,['Complete'],['Merced Heights'],87.0,2025-09-15 08:47:56,Residential,True,2237.0
11826000,1,['3-Lump Speed Cushion'],1,3.0,2023-08-01,2023-08-01,1,True,['Complete'],['South of Market'],83.0,2025-08-01 08:22:44,Residential,True,731.0
11827000,1,['3-Lump Speed Cushion'],1,2.0,2023-08-01,2023-08-01,1,True,['Complete'],['South of Market'],74.0,2025-08-01 08:22:44,Residential,True,731.0
11828000,1,['3-Lump Speed Cushion'],1,2.0,2023-08-01,2023-08-01,1,True,['Complete'],['South of Market'],79.0,2025-08-01 08:22:44,Residential,True,731.0
11834000,1,['3-Lump Speed Cushion'],1,2.0,2025-12-01,2025-12-01,1,True,['Complete'],['Mission District'],74.0,2025-09-15 08:47:56,Residential,True,-77.0
11835000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['The Mission'],70.0,2025-09-15 08:47:56,Residential,True,
11837000,1,['Speed Hump'],1,2.0,2020-07-01,2020-07-01,1,True,['Complete'],['Mission District'],80.0,2024-06-03 10:47:24,Residential,True,1433.0
